"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.790546132E1,-5.150749683E-1,1.342412472E0,-1.632537484E0,2.175442967E0
3.790796593E1,-5.554999709E-1,1.402362466E0,-1.611775041E0,2.207491673E0
3.791047055E1,-5.933125019E-1,1.458462477E0,-1.593349934E0,2.240066189E0
3.791297540E1,-6.323624849E-1,1.506175041E0,-1.576300025E0,2.270058884E0
3.791547979E1,-6.740249991E-1,1.543987513E0,-1.566537499E0,2.300488399E0
3.791798463E1,-7.118374705E-1,1.575749993E0,-1.555537462E0,2.325811132E0
3.792049025E1,-7.545999885E-1,1.595412493E0,-1.544537544E0,2.345284288E0
3.792299391E1,-8.021749854E-1,1.592937469E0,-1.538487434E0,2.355393401E0
3.792549844E1,-8.498874903E-1,1.576987505E0,-1.532299995E0,2.357359034E0
3.792800306E1,-8.914124966E-1,1.557462454E0,-1.523774981E0,2.354186851E0
3.793050775E1,-9.329375029E-1,1.530650020E0,-1.522537470E0,2.351889073E0
3.793301237E1,-9.719874859E-1,1.498887539E0,-1.526250005E0,2.349651592E0
3.793551721E1,-1.008700013E0,1.473175049E0,-1.534775019E0,2.354411773E0
3.793802183E1,-1.037987471E0,1.448699951E0,-1.542062521E0,2.356715162E0
3.794052768E1,-1.061224937E0,1.424362540E0,-1.540825009E0,2.351414196E0
3.794303106E1,-1.091750026E0,1.397412539E0,-1.538487434E0,2.347684712E0
3.794553575E1,-1.122274995E0,1.366887450E0,-1.534775019E0,2.341669666E0
3.794804029E1,-1.147987485E0,1.338837504E0,-1.528725028E0,2.333958299E0
3.795054521E1,-1.172462463E0,1.315600038E0,-1.521299958E0,2.328051814E0
3.795304959E1,-1.194462538E0,1.300887465E0,-1.514012456E0,2.326216385E0
3.795555443E1,-1.211512446E0,1.289887547E0,-1.507962465E0,2.324978084E0
3.795805905E1,-1.229799986E0,1.286312461E0,-1.503012538E0,2.329389285E0
3.796056466E1,-1.244512439E0,1.286312461E0,-1.496962547E0,2.333304058E0
3.796306828E1,-1.254274964E0,1.296074986E0,-1.490774989E0,2.339962847E0
3.796557297E1,-1.262799978E0,1.307075024E0,-1.483487487E0,2.346027286E0
3.796807782E1,-1.268987536E0,1.320412517E0,-1.473724961E0,2.350677316E0
3.797058244E1,-1.270087481E0,1.338837504E0,-1.462725043E0,2.354819021E0
3.797308705E1,-1.271324992E0,1.362074971E0,-1.451725006E0,2.361995122E0
3.797559174E1,-1.270087481E0,1.385174990E0,-1.438249946E0,2.366515343E0
3.797809626E1,-1.267750025E0,1.409649968E0,-1.426012516E0,2.372301594E0
3.798060187E1,-1.267750025E0,1.434124947E0,-1.416249990E0,2.381106575E0
3.798310549E1,-1.267750025E0,1.454887509E0,-1.402775049E0,2.385721197E0
3.798561018E1,-1.267750025E0,1.473175049E0,-1.391775012E0,2.390496294E0
3.798811479E1,-1.272562504E0,1.490224957E0,-1.383249998E0,2.398659273E0
3.799061963E1,-1.293324947E0,1.523224950E0,-1.383249998E0,2.430284803E0
3.799312425E1,-1.304324985E0,1.536700010E0,-1.382012486E0,2.443904478E0
3.799562887E1,-1.306800008E0,1.534224987E0,-1.380774975E0,2.442971981E0
3.799813348E1,-1.300750017E0,1.525699973E0,-1.379675031E0,2.433765438E0
3.800063908E1,-1.294562459E0,1.512225032E0,-1.377200007E0,2.420619005E0
3.800314277E1,-1.287274957E0,1.486649990E0,-1.377200007E0,2.400809211E0
3.800564738E1,-1.273800015E0,1.460937500E0,-1.374724984E0,2.376294098E0
3.800815223E1,-1.261562467E0,1.430412531E0,-1.374724984E0,2.351061175E0
3.801065685E1,-1.249325037E0,1.397412539E0,-1.378437519E0,2.326728356E0
3.801316146E1,-1.238325000E0,1.363175035E0,-1.384487510E0,2.304018369E0
3.801566607E1,-1.228562474E0,1.332649946E0,-1.390674949E0,2.284578396E0
3.801817069E1,-1.221274972E0,1.309412479E0,-1.400437474E0,2.273169311E0
3.802067630E1,-1.212749958E0,1.287549973E0,-1.410200000E0,2.262125424E0
3.802318001E1,-1.201750040E0,1.269124985E0,-1.417487502E0,2.250367127E0
3.802568485E1,-1.191987514E0,1.253312469E0,-1.422437549E0,2.239409511E0
3.802818947E1,-1.177274942E0,1.236124992E0,-1.423537493E0,2.222710121E0
3.803069408E1,-1.162699938E0,1.228837490E0,-1.421200037E0,2.209461986E0
3.803319877E1,-1.143037438E0,1.222787499E0,-1.412537456E0,2.190206821E0
3.803570334E1,-1.127225041E0,1.214125037E0,-1.401674986E0,2.170121809E0
3.803820803E1,-1.121037483E0,1.209312439E0,-1.390674949E0,2.157113448E0
3.804071380E1,-1.117462516E0,1.202024937E0,-1.380774975E0,2.144790422E0
3.804321750E1,-1.112512469E0,1.181262493E0,-1.366199970E0,2.121218384E0
3.804572211E1,-1.102749944E0,1.151837468E0,-1.349012494E0,2.088688991E0
3.804822673E1,-1.096699953E0,1.118837476E0,-1.331962466E0,2.056373530E0
3.805073135E1,-1.086937547E0,1.085837483E0,-1.312437534E0,2.020635680E0
3.805323596E1,-1.079512477E0,1.054075003E0,-1.292912483E0,1.986968542E0
3.805574058E1,-1.072224975E0,1.019974947E0,-1.273387551E0,1.952314305E0
3.805824520E1,-1.064937472E0,9.930250049E-1,-1.254962444E0,1.922269809E0
3.806075105E1,-1.057512522E0,9.747374654E-1,-1.234200001E0,1.895176905E0
3.806325474E1,-1.053937435E0,9.576874971E-1,-1.214674950E0,1.871733072E0
3.806575912E1,-1.058750033E0,9.344499707E-1,-1.193912506E0,1.849209413E0
3.806826398E1,-1.064937472E0,9.062625170E-1,-1.175624967E0,1.826881942E0
3.807076860E1,-1.073462486E0,8.721625209E-1,-1.152387500E0,1.800273902E0
3.807327321E1,-1.083225012E0,8.354499936E-1,-1.127912521E0,1.773003038E0
3.807577790E1,-1.094225049E0,7.939249873E-1,-1.099862456E0,1.742797397E0
3.807828250E1,-1.107699990E0,7.499250174E-1,-1.069337487E0,1.712562250E0
3.808078826E1,-1.123512506E0,7.096375227E-1,-1.035099983E0,1.684428016E0
3.808329196E1,-1.138224959E0,6.668750048E-1,-9.983875155E-1,1.654405017E0
3.808579657E1,-1.155274987E0,6.301624775E-1,-9.605749846E-1,1.629254230E0
3.808830126E1,-1.172462463E0,5.935875177E-1,-9.215250015E-1,1.605061587E0
3.809080587E1,-1.194462538E0,5.471125245E-1,-8.799999952E-1,1.581288355E0
3.809331048E1,-1.220037460E0,5.006374717E-1,-8.408125043E-1,1.563999664E0
3.809581510E1,-1.246987462E0,4.542999864E-1,-7.992874980E-1,1.549266508E0
3.809831971E1,-1.273800015E0,4.163500071E-1,-7.614749670E-1,1.541349387E0
3.810082554E1,-1.303087473E0,3.810124993E-1,-7.235249877E-1,1.538406934E0
3.810332916E1,-1.328799963E0,3.455374837E-1,-6.832374930E-1,1.533596742E0
3.810583377E1,-1.355612516E0,3.174875081E-1,-6.441875100E-1,1.534099462E0
3.810833839E1,-1.383800030E0,2.880625129E-1,-6.026625037E-1,1.536582125E0
3.811084300E1,-1.414324999E0,2.612499893E-1,-5.586624742E-1,1.542942163E0
3.811334794E1,-1.448562503E0,2.245374918E-1,-5.134249926E-1,1.553175983E0
3.811585232E1,-1.490087509E0,1.842499971E-1,-4.657124877E-1,1.572004125E0
3.811835694E1,-1.534087539E0,1.537249982E-1,-4.144249856E-1,1.596497423E0
3.812086270E1,-1.576849937E0,1.354375035E-1,-3.643749952E-1,1.624059168E0
3.812336638E1,-1.621950030E0,1.231999993E-1,-3.143250048E-1,1.656713720E0
3.812587100E1,-1.663475037E0,1.134374961E-1,-2.605625093E-1,1.687575208E0
3.812837561E1,-1.702662468E0,1.134374961E-1,-1.995124966E-1,1.718060762E0
3.813088023E1,-1.735662460E0,1.134374961E-1,-1.347499937E-1,1.744577256E0
3.813338492E1,-1.759999990E0,1.109625027E-1,-6.379999965E-2,1.764648147E0
3.813588954E1,-1.781999946E0,1.121999994E-1,4.537499975E-3,1.785534440E0
3.813839438E1,-1.804000020E0,1.171500012E-1,6.572499871E-2,1.808994188E0
3.814090000E1,-1.823524952E0,1.269125044E-1,1.120624989E-1,1.831367805E0
3.814340369E1,-1.843187451E0,1.402499974E-1,1.512500048E-1,1.854693130E0
3.814590829E1,-1.866287470E0,1.599124968E-1,1.830125004E-1,1.882045298E0
3.814841291E1,-1.889524937E0,1.867250055E-1,2.098249942E-1,1.910287215E0
3.815091775E1,-1.907950044E0,2.147749960E-1,2.366375029E-1,1.934528102E0
3.815342237E1,-1.918812513E0,2.392500043E-1,2.635875046E-1,1.951553330E0
3.815592675E1,-1.923762441E0,2.662000060E-1,2.916375101E-1,1.963867819E0
3.815843168E1,-1.926237464E0,2.967250049E-1,3.185875118E-1,1.974825182E0
3.816093721E1,-1.922525048E0,3.320625126E-1,3.429250121E-1,1.980900209E0
3.816344083E1,-1.905475020E0,3.700124919E-1,3.686375022E-1,1.975762614E0
3.816594552E1,-1.884712458E0,4.065875113E-1,3.943499923E-1,1.967985358E0
3.816845014E1,-1.852949977E0,4.457750022E-1,4.163500071E-1,1.950765567E0
3.817095475E1,-1.814999938E0,4.775374830E-1,4.383499920E-1,1.927282423E0
3.817345960E1,-1.772237539E0,5.105375051E-1,4.614500105E-1,1.901160317E0
3.817596422E1,-1.728237510E0,5.324000120E-1,4.822124839E-1,1.871572479E0
3.817846883E1,-1.683137536E0,5.410624743E-1,5.006374717E-1,1.837481549E0
3.818097438E1,-1.637899995E0,5.361124873E-1,5.189250112E-1,1.799837815E0
3.818347808E1,-1.598850012E0,5.226374865E-1,5.336375237E-1,1.764721029E0
3.818598269E1,-1.563374996E0,5.043500066E-1,5.446375012E-1,1.730647369E0
3.818848738E1,-1.531612515E0,4.848249853E-1,5.531625152E-1,1.699082379E0
3.819099200E1,-1.505900025E0,4.615874887E-1,5.567374825E-1,1.670555153E0
3.819349685E1,-1.488849998E0,4.433000088E-1,5.543999672E-1,1.649408541E0
3.819600147E1,-1.469324946E0,4.237749875E-1,5.469750166E-1,1.624094427E0
3.819850608E1,-1.460799932E0,4.053499997E-1,5.372124910E-1,1.608366353E0
3.820101169E1,-1.452137470E0,3.858250082E-1,5.262125134E-1,1.591999931E0
3.820351529E1,-1.446087480E0,3.614875078E-1,5.139750242E-1,1.576709403E0
3.820602021E1,-1.443612456E0,3.297249973E-1,5.042124987E-1,1.564278026E0
3.820852483E1,-1.437562466E0,2.967250049E-1,4.932124913E-1,1.548512232E0
3.821102945E1,-1.432612538E0,2.649624944E-1,4.798749983E-1,1.533904763E0
3.821353403E1,-1.430137515E0,2.429624945E-1,4.578749835E-1,1.521175068E0
3.821603865E1,-1.431375027E0,2.307250053E-1,4.284499884E-1,1.511832626E0
3.821854326E1,-1.437562466E0,2.282499969E-1,3.894000053E-1,1.506756871E0
3.822104888E1,-1.449800014E0,2.355374992E-1,3.429250121E-1,1.508308841E0
3.822355248E1,-1.471799970E0,2.527250051E-1,2.892999947E-1,1.521104719E0
3.822605718E1,-1.505900025E0,2.710124850E-1,2.268749923E-1,1.546820906E0
3.822856202E1,-1.552374959E0,2.954874933E-1,1.560624987E-1,1.587934626E0
3.823106664E1,-1.592662454E0,3.027749956E-1,9.377499670E-2,1.623896591E0
3.823357125E1,-1.629374981E0,2.832500041E-1,4.372499883E-2,1.654389697E0
3.823607587E1,-1.672137499E0,2.624875009E-1,4.537499975E-3,1.692620481E0
3.823858048E1,-1.718474984E0,2.600125074E-1,-2.846249938E-2,1.738267209E0
3.824108633E1,-1.763712525E0,2.734875083E-1,-6.256250292E-2,1.785886714E0
3.824358979E1,-1.806475043E0,2.954874933E-1,-9.803749621E-2,1.833105641E0
3.824609463E1,-1.841949940E0,3.222999871E-1,-1.310375035E-1,1.874520656E0
3.824859925E1,-1.874949932E0,3.467749953E-1,-1.590874940E-1,1.913373716E0
3.825110394E1,-1.905475020E0,3.772999942E-1,-1.810874939E-1,1.950892878E0
3.825360856E1,-1.928712487E0,4.163500071E-1,-1.995124966E-1,1.983200550E0
3.825611319E1,-1.947000027E0,4.493499994E-1,-2.092749923E-1,2.009109392E0
3.825861772E1,-1.961575031E0,4.811125100E-1,-2.153249979E-1,2.031159941E0
3.826112357E1,-1.970237494E0,5.055875182E-1,-2.177999914E-1,2.045700700E0
3.826362703E1,-1.977524996E0,5.215374827E-1,-2.153249979E-1,2.056446282E0
3.826613189E1,-1.978762507E0,5.422999859E-1,-2.116124928E-1,2.062612465E0
3.826863651E1,-1.978762507E0,5.533000231E-1,-2.092749923E-1,2.065293683E0
3.827114120E1,-1.968999982E0,5.471125245E-1,-2.030874938E-1,2.053664426E0
3.827364582E1,-1.956762433E0,5.313000083E-1,-1.958000064E-1,2.037041129E0
3.827615044E1,-1.942049980E0,5.141124725E-1,-1.885125041E-1,2.017772714E0
3.827865505E1,-1.922525048E0,4.958249927E-1,-1.810874939E-1,1.993674413E0
3.828116082E1,-1.895712495E0,4.713499844E-1,-1.725624949E-1,1.961039134E0
3.828366451E1,-1.868762493E0,4.505875111E-1,-1.665125042E-1,1.929515166E0
3.828616890E1,-1.837000012E0,4.285874963E-1,-1.590874940E-1,1.893030670E0
3.828867375E1,-1.808949947E0,4.065875113E-1,-1.505624950E-1,1.860183427E0
3.829117836E1,-1.779662490E0,3.883000016E-1,-1.420374960E-1,1.827060513E0
3.829368298E1,-1.745424986E0,3.760625124E-1,-1.310375035E-1,1.790279928E0
3.829618770E1,-1.712424994E0,3.638249934E-1,-1.187999994E-1,1.754674165E0
3.829869231E1,-1.678187490E0,3.455374837E-1,-1.053249985E-1,1.716625398E0
3.830119808E1,-1.646425009E0,3.272500038E-1,-9.075000137E-2,1.681084007E0
3.830370154E1,-1.609850049E0,3.113000095E-1,-7.356250286E-2,1.641321516E0
3.830620639E1,-1.573137522E0,2.967250049E-1,-6.022499874E-2,1.602009501E0
3.830871099E1,-1.536424994E0,2.832500041E-1,-4.551250115E-2,1.562979116E0
3.831121561E1,-1.482662439E0,2.685374916E-1,-2.956249937E-2,1.507074728E0
3.831372030E1,-1.436324954E0,2.600125074E-1,-1.374999993E-2,1.459734544E0
3.831622492E1,-1.394799948E0,2.563000023E-1,4.537499975E-3,1.418159784E0
3.831872955E1,-1.349562526E0,2.575374842E-1,1.924999990E-2,1.374050628E0
3.832123532E1,-1.305562496E0,2.624875009E-1,3.024999984E-2,1.332031600E0
3.832373901E1,-1.261562467E0,2.575374842E-1,4.248749837E-2,1.288282035E0
3.832624370E1,-1.217562437E0,2.392500043E-1,5.706249923E-2,1.242157390E0
3.832874831E1,-1.187037468E0,2.380124927E-1,6.682500243E-2,1.212507104E0
3.833125293E1,-1.162699938E0,2.452999949E-1,7.672499865E-2,1.190768642E0
3.833375754E1,-1.146749973E0,2.563000023E-1,8.524999768E-2,1.178131043E0
3.833626216E1,-1.145512462E0,2.527250051E-1,9.624999762E-2,1.177001610E0
3.833876677E1,-1.138224959E0,2.441999912E-1,1.230624989E-1,1.170612691E0
3.834127254E1,-1.141937494E0,2.270125002E-1,1.523499936E-1,1.174208856E0
3.834377624E1,-1.165037513E0,2.124374956E-1,1.755875051E-1,1.197193830E0
3.834628085E1,-1.190750003E0,2.124374956E-1,1.951124966E-1,1.225187392E0
3.834878546E1,-1.216462493E0,2.307250053E-1,2.061125040E-1,1.255188189E0
3.835129014E1,-1.234750032E0,2.539624870E-1,2.183499932E-1,1.279367542E0
3.835379476E1,-1.243275046E0,2.710124850E-1,2.318249941E-1,1.293415415E0
3.835629960E1,-1.240800023E0,2.869625092E-1,2.488749921E-1,1.297640528E0
3.835880422E1,-1.228562474E0,3.027749956E-1,2.673000097E-1,1.293246978E0
3.836130984E1,-1.212749958E0,3.174875081E-1,2.818749845E-1,1.284918007E0
3.836381344E1,-1.193225026E0,3.357749879E-1,2.916375101E-1,1.273414011E0
3.836631805E1,-1.173699975E0,3.455374837E-1,2.965874970E-1,1.258940796E0
3.836882267E1,-1.155274987E0,3.492499888E-1,3.026374876E-1,1.244277019E0
3.837132736E1,-1.138224959E0,3.430624902E-1,3.100624979E-1,1.228570992E0
3.837383200E1,-1.125987530E0,3.272500038E-1,3.173500001E-1,1.214763971E0
3.837633684E1,-1.113749981E0,3.040125072E-1,3.271124959E-1,1.199943836E0
3.837884146E1,-1.101512551E0,2.722499967E-1,3.368749917E-1,1.183610883E0
3.838134707E1,-1.088174939E0,2.404875010E-1,3.454000056E-1,1.166730517E0
3.838385069E1,-1.073462486E0,2.074874938E-1,3.528249860E-1,1.148850835E0
3.838635539E1,-1.057512522E0,1.732500046E-1,3.588750064E-1,1.130105999E0
3.838886001E1,-1.041700006E0,1.366750002E-1,3.613499999E-1,1.111032304E0
3.839136485E1,-1.024649978E0,1.011999995E-1,3.649249971E-1,1.092391537E0
3.839386947E1,-1.009937525E0,6.091250107E-2,3.661625087E-1,1.075992156E0
3.839637410E1,-9.952250123E-1,1.814999990E-2,3.661625087E-1,1.060602296E0
3.839887848E1,-9.818875194E-1,-2.213750035E-2,3.686375022E-1,1.049040885E0
3.840138432E1,-9.696499705E-1,-6.008749828E-2,3.735874891E-1,1.040864633E0
3.840388794E1,-9.574124813E-1,-9.666249901E-2,3.821125031E-1,1.035370592E0
3.840639256E1,-9.501249790E-1,-1.321374923E-1,3.906374872E-1,1.035758388E0
3.840889725E1,-9.426999688E-1,-1.578499973E-1,4.053499997E-1,1.038223711E0
3.841140187E1,-9.366499782E-1,-1.711875051E-1,4.199250042E-1,1.040651408E0
3.841390648E1,-9.378874898E-1,-1.761374921E-1,4.383499920E-1,1.050146692E0
3.841641133E1,-9.391250014E-1,-1.711875051E-1,4.541625082E-1,1.057130320E0
3.841891595E1,-9.439374804E-1,-1.614249945E-1,4.736874998E-1,1.068389369E0
3.842142157E1,-9.512249827E-1,-1.504250020E-1,4.932124913E-1,1.081995938E0
3.842392518E1,-9.561749697E-1,-1.394249946E-1,5.152124763E-1,1.095058810E0
3.842642980E1,-9.646999836E-1,-1.284250021E-1,5.384500027E-1,1.112235337E0
3.842893448E1,-9.708874822E-1,-1.273249984E-1,5.629249811E-1,1.129477177E0
3.843143910E1,-9.744625092E-1,-1.308999956E-1,5.885000229E-1,1.145881437E0
3.843394372E1,-9.744625092E-1,-1.346125007E-1,6.142125130E-1,1.159721828E0
3.843644856E1,-9.719874859E-1,-1.394249946E-1,6.374499798E-1,1.170701276E0
3.843895317E1,-9.671750069E-1,-1.394249946E-1,6.594499946E-1,1.178872817E0
3.844145879E1,-9.659374952E-1,-1.406625062E-1,6.789749861E-1,1.189045086E0
3.844396248E1,-9.622250199E-1,-1.431374997E-1,6.960250139E-1,1.196167276E0
3.844646732E1,-9.586499929E-1,-1.381874979E-1,7.132124901E-1,1.202820705E0
3.844897194E1,-9.561749697E-1,-1.381874979E-1,7.254499793E-1,1.208157287E0
3.845147656E1,-9.524624944E-1,-1.333750039E-1,7.364500165E-1,1.211334934E0
3.845398125E1,-9.464125037E-1,-1.211374998E-1,7.462124825E-1,1.211281961E0
3.845648579E1,-9.402250051E-1,-1.064250022E-1,7.534999847E-1,1.209591488E0
3.845899048E1,-9.378874898E-1,-1.236125007E-1,7.607874870E-1,1.213964824E0
3.846149625E1,-9.366499782E-1,-1.590874940E-1,7.730249763E-1,1.224822284E0
3.846399995E1,-9.391250014E-1,-1.821874976E-1,7.864999771E-1,1.238438641E0
3.846650456E1,-9.341750145E-1,-1.968999952E-1,7.987374663E-1,1.244762671E0
3.846900918E1,-9.268875122E-1,-2.116124928E-1,8.072624803E-1,1.247226130E0
3.847151379E1,-9.231749773E-1,-2.323749959E-1,8.133124709E-1,1.252089195E0
3.847401838E1,-9.207000136E-1,-2.457125038E-1,8.157874942E-1,1.254421136E0
3.847652300E1,-9.183624983E-1,-2.518999875E-1,8.145499825E-1,1.253130063E0
3.847902761E1,-9.158874750E-1,-2.433750033E-1,8.072624803E-1,1.244891148E0
3.848153346E1,-9.183624983E-1,-2.469500005E-1,8.010749817E-1,1.243420728E0
3.848403692E1,-9.194625020E-1,-2.616625130E-1,7.950249910E-1,1.243359682E0
3.848654154E1,-9.171249866E-1,-2.787125111E-1,7.889750004E-1,1.241483168E0
3.848904615E1,-9.109374881E-1,-2.824249864E-1,7.815499902E-1,1.233041511E0
3.849155100E1,-9.061250091E-1,-2.861374915E-1,7.717875242E-1,1.224170404E0
3.849405562E1,-9.048874974E-1,-2.994749844E-1,7.583125234E-1,1.218008429E0
3.849656024E1,-8.951249719E-1,-3.239499927E-1,7.449749708E-1,1.208792795E0
3.849906493E1,-8.816499710E-1,-3.276624978E-1,7.265499830E-1,1.188505053E0
3.850157070E1,-8.646000028E-1,-3.154250085E-1,7.022125125E-1,1.157639198E0
3.850407416E1,-8.523625135E-1,-3.227125108E-1,6.765000224E-1,1.135040748E0
3.850657901E1,-8.401250243E-1,-3.349500000E-1,6.447374821E-1,1.110715076E0
3.850908362E1,-8.229374886E-1,-3.361875117E-1,6.117374897E-1,1.079106533E0
3.851158832E1,-8.071249723E-1,-3.361875117E-1,5.774999857E-1,1.047844930E0
3.851409295E1,-7.948874831E-1,-3.642374873E-1,5.567374825E-1,1.036567259E0
3.851659756E1,-7.826499939E-1,-3.911874890E-1,5.347374678E-1,1.025432993E0
3.851910218E1,-7.643625140E-1,-3.826625049E-1,5.029749870E-1,9.917986101E-1
3.852160795E1,-7.533624768E-1,-3.764750063E-1,4.701125026E-1,9.645176084E-1
3.852411164E1,-7.436000109E-1,-3.814249933E-1,4.334000051E-1,9.414146621E-1
3.852661633E1,-7.325999737E-1,-3.887124956E-1,4.003999829E-1,9.209344559E-1
3.852912087E1,-7.191249728E-1,-3.849999905E-1,3.711124957E-1,8.961530024E-1
3.853162556E1,-7.057874799E-1,-3.752374947E-1,3.503499925E-1,8.727452443E-1
3.853413010E1,-6.958875060E-1,-3.594250083E-1,3.308250010E-1,8.502299330E-1
3.853663472E1,-6.898375154E-1,-3.409999907E-1,3.136374950E-1,8.309785013E-1
3.853913944E1,-6.848874688E-1,-3.337124884E-1,3.063499928E-1,8.211487002E-1
3.854164520E1,-6.800749898E-1,-3.154250085E-1,3.003000021E-1,8.075735378E-1
3.854414867E1,-6.788374782E-1,-2.824249864E-1,3.014000058E-1,7.946232807E-1
3.854665351E1,-6.800749898E-1,-2.457125038E-1,3.063499928E-1,7.853196447E-1
3.854915813E1,-6.776000261E-1,-2.018499970E-1,3.123999834E-1,7.729676360E-1
3.855166273E1,-6.763625145E-1,-1.419000030E-1,3.173500001E-1,7.604688583E-1
3.855416735E1,-6.763625145E-1,-6.489999592E-2,3.221625090E-1,7.519753604E-1
3.855667204E1,-6.788374782E-1,2.199999988E-3,3.258749843E-1,7.530070831E-1
3.855917666E1,-6.837875247E-1,6.572499871E-2,3.283500075E-1,7.613795912E-1
3.856168244E1,-6.898375154E-1,1.219625026E-1,3.271124959E-1,7.731450282E-1
3.856418613E1,-6.983624697E-1,1.782000065E-1,3.221625090E-1,7.894644156E-1
3.856669074E1,-7.008374929E-1,2.404875010E-1,3.123999834E-1,8.041151530E-1
3.856919544E1,-7.081249952E-1,2.917749882E-1,3.038749993E-1,8.239621762E-1
3.857170005E1,-7.178875208E-1,3.235374987E-1,2.978250086E-1,8.418662253E-1
3.857420466E1,-7.215999961E-1,3.405874968E-1,2.941125035E-1,8.504166991E-1
3.857670928E1,-7.253124714E-1,3.480125070E-1,2.916375101E-1,8.557121732E-1
3.857921389E1,-7.253124714E-1,3.492499888E-1,2.928749919E-1,8.566384866E-1
3.858171966E1,-7.265499830E-1,3.357749879E-1,2.990624905E-1,8.544343705E-1
3.858422336E1,-7.228375077E-1,2.905375063E-1,3.075875044E-1,8.375656261E-1
3.858672797E1,-7.215999961E-1,2.417249978E-1,3.198249936E-1,8.254850425E-1
3.858923259E1,-7.166500092E-1,1.964875013E-1,3.331624866E-1,8.143658982E-1
3.859173720E1,-7.106000185E-1,1.574375033E-1,3.454000056E-1,8.056302611E-1
3.859424182E1,-7.020750046E-1,1.171500012E-1,3.564000130E-1,7.960241228E-1
3.859674650E1,-6.935499907E-1,7.919999957E-2,3.649249971E-1,7.876893315E-1
3.859925112E1,-6.825500131E-1,4.496249929E-2,3.673999906E-1,7.764527672E-1
3.860175688E1,-6.703125238E-1,2.296249941E-2,3.673999906E-1,7.647410732E-1
3.860426058E1,-6.593124866E-1,5.912499968E-3,3.625875115E-1,7.524610397E-1
3.860676521E1,-6.445999742E-1,-8.799999952E-3,3.539249897E-1,7.354246834E-1
3.860926983E1,-6.323624849E-1,-2.213750035E-2,3.393499851E-1,7.180047310E-1
3.861177452E1,-6.165499687E-1,-2.584999986E-2,3.173500001E-1,6.939114562E-1
3.861427914E1,-5.995000005E-1,-2.461249940E-2,2.916375101E-1,6.671270216E-1
3.861678374E1,-5.860249996E-1,-4.056249931E-2,2.623499930E-1,6.433491551E-1
3.861928859E1,-5.677375197E-1,-4.537500069E-2,2.268749923E-1,6.130718099E-1
3.862179413E1,-5.505499840E-1,-5.279999971E-2,1.903000027E-1,5.848993211E-1
3.862429782E1,-5.358374715E-1,-6.861250103E-2,1.500124931E-1,5.606542778E-1
3.862680253E1,-5.163124800E-1,-9.432499856E-2,1.072499976E-1,5.357035974E-1
3.862930714E1,-4.943124950E-1,-1.174250022E-1,5.953750014E-2,5.115449030E-1
3.863181199E1,-4.747875035E-1,-1.346125007E-1,8.249999955E-3,4.935704218E-1
3.863431638E1,-4.564999938E-1,-1.491875052E-1,-4.427500069E-2,4.822960001E-1
3.863682122E1,-4.430249929E-1,-1.676124930E-1,-9.679999948E-2,4.834618207E-1
3.863932583E1,-4.259749949E-1,-1.821874976E-1,-1.480875015E-1,4.863917029E-1
3.864183137E1,-4.137375057E-1,-2.018499970E-1,-1.958000064E-1,5.002597200E-1
3.864433506E1,-4.039750099E-1,-2.213750035E-1,-2.421374917E-1,5.204164349E-1
3.864683968E1,-3.954499960E-1,-2.481874973E-1,-2.849000096E-1,5.469421803E-1
3.864934430E1,-3.905000091E-1,-2.799499929E-1,-3.240875006E-1,5.795644603E-1
3.865184899E1,-3.832125068E-1,-3.044250011E-1,-3.606624901E-1,6.079505230E-1
3.865435361E1,-3.807374835E-1,-3.386625051E-1,-3.911874890E-1,6.424025026E-1
3.865685823E1,-3.770250082E-1,-3.740000129E-1,-4.169000089E-1,6.751514525E-1
3.865936309E1,-3.709749877E-1,-4.009499848E-1,-4.376625121E-1,6.999512885E-1
3.866186870E1,-3.660250008E-1,-4.302375019E-1,-4.511374831E-1,7.229132990E-1
3.866437232E1,-3.649249971E-1,-4.729999900E-1,-4.571875036E-1,7.522763172E-1
3.866687694E1,-3.574999869E-1,-5.132874846E-1,-4.559499919E-1,7.740546994E-1
3.866938186E1,-3.526875079E-1,-5.512375236E-1,-4.499000013E-1,7.941418618E-1
3.867188648E1,-3.441624939E-1,-5.902875066E-1,-4.364250004E-1,8.107736698E-1
3.867439109E1,-3.342624903E-1,-6.183375120E-1,-4.206124842E-1,8.191382991E-1
3.867689571E1,-3.209249973E-1,-6.269999743E-1,-3.986124992E-1,8.093291952E-1
3.867940032E1,-3.074499965E-1,-6.330500245E-1,-3.729000092E-1,7.964497791E-1
3.868190595E1,-2.964499891E-1,-6.403374672E-1,-3.398999870E-1,7.832283633E-1
3.868440957E1,-2.842124999E-1,-6.500999928E-1,-3.020874858E-1,7.711443410E-1
3.868691449E1,-2.707374990E-1,-6.598625183E-1,-2.617999911E-1,7.597740268E-1
3.868941888E1,-2.646875083E-1,-6.708624959E-1,-2.165624946E-1,7.530041697E-1
3.869192372E1,-2.659249902E-1,-6.635749936E-1,-1.640374959E-1,7.334549561E-1
3.869442812E1,-2.609750032E-1,-6.648125052E-1,-1.077999994E-1,7.222911181E-1
