"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.477494500E1,1.373624951E-1,-3.275249898E-1,-2.652375102E-1,4.432741937E-1
1.477744962E1,1.214125007E-1,-3.055250049E-1,-2.932874858E-1,4.405724382E-1
1.477995423E1,1.091749966E-1,-2.847625017E-1,-3.152875006E-1,4.386514223E-1
1.478245885E1,1.018875018E-1,-2.602874935E-1,-3.299999833E-1,4.324703819E-1
1.478496447E1,9.941250086E-2,-2.175250053E-1,-3.420999944E-1,4.174115229E-1
1.478746809E1,9.817499667E-2,-1.698125005E-1,-3.482874930E-1,3.997233957E-1
1.478997270E1,1.043625027E-1,-1.319999993E-1,-3.495250046E-1,3.879217197E-1
1.479247732E1,1.164624989E-1,-1.027124971E-1,-3.458124995E-1,3.790773741E-1
1.479498201E1,1.324124932E-1,-7.947500050E-2,-3.372874856E-1,3.709611732E-1
1.479748661E1,1.483625025E-1,-5.995000154E-2,-3.262875080E-1,3.634129507E-1
1.479999122E1,1.654125005E-1,-4.399999976E-2,-3.103374839E-1,3.544102837E-1
1.480249606E1,1.824624985E-1,-3.299999982E-2,-2.883374989E-1,3.428120136E-1
1.480500160E1,1.996500045E-1,-2.199999988E-2,-2.627624869E-1,3.307389436E-1
1.480750530E1,2.179374993E-1,-8.662499487E-3,-2.334749997E-1,3.195033145E-1
1.481000992E1,2.374625057E-1,7.287499961E-3,-2.040500045E-1,3.131739989E-1
1.481251453E1,2.594625056E-1,2.076249942E-2,-1.687124968E-1,3.101866853E-1
1.481501915E1,2.814624906E-1,2.199999988E-2,-1.307625026E-1,3.111333567E-1
1.481752376E1,3.046999872E-1,1.828750037E-2,-9.047500044E-2,3.183743717E-1
1.482002838E1,3.242250085E-1,1.099999994E-2,-5.142499879E-2,3.284621540E-1
1.482253307E1,3.449875116E-1,-0.000000000E0,-1.594999991E-2,3.453560274E-1
1.482503884E1,3.657499850E-1,-1.471249945E-2,1.333750039E-2,3.662886813E-1
1.482754230E1,3.852750063E-1,-3.176249936E-2,3.904999793E-2,3.885493394E-1
1.483004716E1,4.036999941E-1,-4.895000160E-2,5.857500061E-2,4.108537679E-1
1.483255177E1,4.182749987E-1,-6.476250291E-2,7.204999775E-2,4.293475963E-1
1.483505639E1,4.317499995E-1,-7.576250285E-2,7.933750004E-2,4.454688068E-1
1.483756100E1,4.463250041E-1,-6.242499873E-2,8.538749814E-2,4.586871642E-1
1.484006561E1,4.635125101E-1,-3.423750028E-2,8.181250095E-2,4.719209030E-1
1.484257023E1,4.817999899E-1,-1.347499993E-2,6.710000336E-2,4.866366369E-1
1.484507584E1,4.965125024E-1,-9.762499481E-3,4.386249930E-2,4.985417639E-1
1.484757954E1,5.050374866E-1,-2.818750031E-2,1.581249945E-2,5.060705812E-1
1.485008438E1,5.050374866E-1,-7.218749821E-2,-1.718750037E-2,5.104598984E-1
1.485258902E1,4.989874959E-1,-1.270499974E-1,-5.266249925E-2,5.175940125E-1
1.485509363E1,4.903250039E-1,-1.735250056E-1,-8.923749626E-2,5.277242345E-1
1.485759825E1,4.780874848E-1,-2.065249979E-1,-1.247124970E-1,5.355123013E-1
1.486010286E1,4.695625007E-1,-2.235749960E-1,-1.577125043E-1,5.434592486E-1
1.486260747E1,4.635125101E-1,-2.248124927E-1,-1.918125004E-1,5.497058660E-1
1.486511301E1,4.537499845E-1,-2.102375031E-1,-2.224749923E-1,5.473426516E-1
1.486761671E1,4.452250004E-1,-1.882375032E-1,-2.492875010E-1,5.438776670E-1
1.487012140E1,4.377999902E-1,-1.674750000E-1,-2.725250125E-1,5.422053020E-1
1.487262601E1,4.280374944E-1,-1.527625024E-1,-2.920500040E-1,5.402274369E-1
1.487513066E1,4.158000052E-1,-1.467124969E-1,-3.103374839E-1,5.391878661E-1
1.487763520E1,4.024625123E-1,-1.479499936E-1,-3.287625015E-1,5.403240294E-1
1.488013989E1,3.877499998E-1,-1.369500011E-1,-3.420999944E-1,5.349184716E-1
1.488264473E1,3.730374873E-1,-1.185249984E-1,-3.568125069E-1,5.296416782E-1
1.488515033E1,3.522749841E-1,-1.002374962E-1,-3.641000092E-1,5.164436434E-1
1.488765372E1,3.302749991E-1,-7.699999958E-2,-3.580499887E-1,4.931636335E-1
1.489015856E1,3.059374988E-1,-5.018749833E-2,-3.445749879E-1,4.635174867E-1
1.489266317E1,2.814624906E-1,-3.066249937E-2,-3.201000094E-1,4.273468597E-1
1.489516786E1,2.557500005E-1,-2.076249942E-2,-2.883374989E-1,3.859762394E-1
1.489767248E1,2.301750034E-1,-1.223750040E-2,-2.492875010E-1,3.395210549E-1
1.490017701E1,2.032250017E-1,-1.718750037E-2,-2.077624947E-1,2.911375374E-1
1.490268163E1,1.751749963E-1,2.337499987E-3,-1.502874941E-1,2.308204369E-1
1.490518726E1,1.494625062E-1,4.812499974E-3,-9.047500044E-2,1.747796516E-1
1.490769096E1,1.274625063E-1,-4.166249931E-2,-3.795000166E-2,1.393651929E-1
1.491019557E1,9.569999576E-2,-7.947500050E-2,1.828750037E-2,1.257346315E-1
1.491270018E1,5.912499875E-2,-1.099999994E-1,7.686249912E-2,1.466410895E-1
1.491520480E1,2.488750033E-2,-1.332374960E-1,1.331000030E-1,1.899663887E-1
1.491770963E1,-9.349999949E-3,-1.515250057E-1,1.831499934E-1,2.378889866E-1
1.492021425E1,-3.863750026E-2,-1.612875015E-1,2.259124964E-1,2.802551884E-1
1.492271886E1,-6.435000151E-2,-1.662375033E-1,2.576749921E-1,3.133244831E-1
1.492522448E1,-8.744999766E-2,-1.649999917E-1,2.796750069E-1,3.362894717E-1
1.492772810E1,-1.119249985E-1,-1.674750000E-1,2.919124961E-1,3.546660208E-1
1.493023271E1,-1.363999993E-1,-1.687124968E-1,2.906749845E-1,3.627131276E-1
1.493273733E1,-1.596374959E-1,-1.698125005E-1,2.809124887E-1,3.650099200E-1
1.493524202E1,-1.852124929E-1,-1.674750000E-1,2.613874972E-1,3.614899264E-1
1.493774664E1,-2.144999951E-1,-1.637624949E-1,2.320999950E-1,3.559477635E-1
1.494025148E1,-2.414499968E-1,-1.564749926E-1,1.929125041E-1,3.464069262E-1
1.494275586E1,-2.670249939E-1,-1.392875016E-1,1.501500010E-1,3.365239639E-1
1.494526163E1,-2.964499891E-1,-1.124750003E-1,1.073874980E-1,3.347615516E-1
1.494776532E1,-3.220250010E-1,-7.452499866E-2,6.586249918E-2,3.370340421E-1
1.495026993E1,-3.452624977E-1,-3.299999982E-2,2.433750033E-2,3.476888066E-1
1.495277461E1,-3.599750102E-1,8.524999954E-3,-1.471249945E-2,3.603763882E-1
1.495527923E1,-3.684999943E-1,5.252499878E-2,-4.895000160E-2,3.754293861E-1
1.495778384E1,-3.709749877E-1,9.528750181E-2,-7.699999958E-2,3.906803674E-1
1.496028846E1,-3.709749877E-1,1.403875053E-1,-9.899999946E-2,4.088179217E-1
1.496279307E1,-3.635500073E-1,1.868624985E-1,-1.124750003E-1,4.239538028E-1
1.496529884E1,-3.465000093E-1,2.296250015E-1,-1.185249984E-1,4.322476987E-1
1.496780230E1,-3.244999945E-1,2.773374915E-1,-1.172875017E-1,4.426880264E-1
1.497030692E1,-2.952125072E-1,3.261500001E-1,-1.124750003E-1,4.540648331E-1
1.497281153E1,-2.585000098E-1,3.761999905E-1,-1.014750004E-1,4.675958336E-1
1.497531639E1,-2.206874937E-1,4.201999903E-1,-8.318749815E-2,4.818621811E-1
1.497782078E1,-1.791625023E-1,4.471499920E-1,-5.871250108E-2,4.852725784E-1
1.498032562E1,-1.376374960E-1,4.581499994E-1,-3.299999982E-2,4.795148613E-1
1.498283024E1,-9.844999760E-2,4.764375091E-1,-1.374999993E-4,4.865029506E-1
1.498533583E1,-5.568749830E-2,4.910124838E-1,3.657500073E-2,4.955119448E-1
1.498783945E1,-6.874999963E-3,4.959625006E-1,6.352499872E-2,5.000614893E-1
1.499034414E1,4.564999789E-2,5.069624782E-1,9.033749998E-2,5.169678331E-1
1.499284876E1,1.018875018E-1,5.130124688E-1,1.160499975E-1,5.357522357E-1
1.499535337E1,1.629374921E-1,5.191999674E-1,1.428624988E-1,5.626072574E-1
1.499785799E1,2.264624983E-1,5.289624929E-1,1.698125005E-1,5.999357194E-1
1.500036283E1,2.949374914E-1,5.337749720E-1,1.953874975E-1,6.403749829E-1
1.500286745E1,3.657499850E-1,5.362499952E-1,2.186249942E-1,6.849335712E-1
1.500537299E1,4.342249930E-1,5.411999822E-1,2.406249940E-1,7.344039440E-1
1.500787669E1,5.013250113E-1,5.460125208E-1,2.551999986E-1,7.839537480E-1
1.501038138E1,5.648499727E-1,5.509625077E-1,2.651000023E-1,8.324020590E-1
1.501288599E1,6.260374784E-1,5.522000194E-1,2.686749995E-1,8.769458599E-1
1.501539061E1,6.870874763E-1,5.509625077E-1,2.699125111E-1,9.211414922E-1
1.501789523E1,7.469000220E-1,5.472499728E-1,2.651000023E-1,9.631304101E-1
1.502039984E1,8.031374812E-1,5.447750092E-1,2.564375103E-1,1.003777775E0
1.502290446E1,8.593750000E-1,5.447750092E-1,2.418625057E-1,1.045850215E0
1.502541023E1,9.143750072E-1,5.509625077E-1,2.223374993E-1,1.090447295E0
1.502791366E1,9.692375064E-1,5.570124984E-1,2.015749961E-1,1.135921100E0
1.503041828E1,1.021762490E0,5.619624853E-1,1.806750000E-1,1.180018592E0
1.503292312E1,1.076762438E0,5.680124760E-1,1.599124968E-1,1.227854848E0
1.503542774E1,1.130524993E0,5.777750015E-1,1.416250020E-1,1.277485168E0
1.503793236E1,1.181812525E0,5.972999930E-1,1.281500012E-1,1.330364818E0
1.504043696E1,1.235574961E0,6.144874692E-1,1.183874980E-1,1.385011167E0
1.504294157E1,1.289337516E0,6.302999854E-1,1.111000031E-1,1.439448683E0
1.504544718E1,1.345574975E0,6.437749863E-1,1.073874980E-1,1.495510054E0
1.504795088E1,1.401812434E0,6.584874988E-1,1.025749967E-1,1.552161563E0
1.505045549E1,1.455574989E0,6.755374670E-1,9.404999763E-2,1.607449788E0
1.505296009E1,1.509337544E0,6.914874911E-1,8.786249906E-2,1.662520554E0
1.505546470E1,1.558149934E0,7.012500167E-1,8.057499677E-2,1.710577427E0
1.505796955E1,1.603387475E0,7.048249841E-1,7.204999775E-2,1.752946336E0
1.506047417E1,1.646149993E0,7.110124826E-1,6.462500244E-2,1.794303470E0
1.506297878E1,1.688912511E0,7.220125198E-1,6.228749827E-2,1.837826782E0
1.506548440E1,1.726724982E0,7.378249764E-1,6.104999781E-2,1.878747445E0
1.506798801E1,1.763437510E0,7.550125122E-1,6.352499872E-2,1.919320497E0
1.507049270E1,1.796437502E0,7.732999921E-1,6.833750010E-2,1.957000406E0
1.507299732E1,1.823249936E0,7.928249836E-1,7.204999775E-2,1.989473042E0
1.507550194E1,1.847725034E0,8.098750114E-1,7.686249912E-2,2.018884142E0
1.507800678E1,1.866012454E0,8.282999992E-1,8.057499677E-2,2.043177843E0
1.508051117E1,1.880725026E0,8.441125154E-1,8.662500232E-2,2.063287778E0
1.508301598E1,1.888012528E0,8.575875163E-1,9.281250089E-2,2.075731634E0
1.508552152E1,1.891724944E0,8.710625172E-1,1.000999957E-1,2.085040331E0
1.508802498E1,1.891724944E0,8.856375217E-1,1.073874980E-1,2.091532730E0
1.509052983E1,1.885537505E0,8.991125226E-1,1.160499975E-1,2.092157406E0
1.509303444E1,1.874537468E0,9.076374769E-1,1.258125007E-1,2.086510315E0
1.509553906E1,1.858724952E0,9.161624908E-1,1.306249946E-1,2.076361010E0
1.509804368E1,1.837962508E0,9.186375141E-1,1.331000030E-1,2.059057230E0
1.510054829E1,1.811012506E0,9.138249755E-1,1.343374997E-1,2.032950798E0
1.510305291E1,1.778012514E0,9.040625095E-1,1.318625063E-1,1.999011066E0
1.510555874E1,1.737725019E0,8.930624723E-1,1.220999956E-1,1.957589648E0
1.510806220E1,1.693724990E0,8.771125078E-1,1.098624989E-1,1.910523609E0
1.511056681E1,1.643674970E0,8.563500047E-1,9.157499671E-2,1.855637011E0
1.511307143E1,1.589912534E0,8.282999992E-1,7.809999585E-2,1.794436503E0
1.511557606E1,1.526387453E0,7.965375185E-1,6.352499872E-2,1.722894686E0
1.511808091E1,1.461624980E0,7.598249912E-1,4.633750021E-2,1.647977173E0
1.512058552E1,1.392050028E0,7.220125198E-1,2.804999985E-2,1.568404336E0
1.512309014E1,1.318624973E0,6.804875135E-1,9.762499481E-3,1.483890287E0
1.512559574E1,1.243000031E0,6.377249956E-1,-9.899999946E-3,1.397082766E0
1.512809936E1,1.164762497E0,5.985375047E-1,-2.942499891E-2,1.309879632E0
1.513060405E1,1.086524963E0,5.631999969E-1,-5.018749833E-2,1.224846732E0
1.513310867E1,1.010762453E0,5.424374938E-1,-6.723749638E-2,1.149086616E0
1.513561351E1,9.424250126E-1,5.252500176E-1,-8.676250279E-2,1.082395592E0
1.513811789E1,8.751875162E-1,5.044875145E-1,-1.051874980E-1,1.015640316E0
1.514062250E1,8.129000068E-1,4.849624932E-1,-1.247124970E-1,9.547503588E-1
1.514312712E1,7.493749857E-1,4.666749835E-1,-1.405249983E-1,8.939215204E-1
1.514563289E1,6.883249879E-1,4.482499957E-1,-1.564749926E-1,8.361840533E-1
1.514813658E1,6.308500171E-1,4.263874888E-1,-1.687124968E-1,7.798986737E-1
1.515064120E1,5.770875216E-1,4.092000127E-1,-1.809500009E-1,7.302174750E-1
1.515314581E1,5.257999897E-1,3.944875002E-1,-1.907124966E-1,6.844393862E-1
1.515565043E1,4.769875109E-1,3.847250044E-1,-1.992374957E-1,6.443803180E-1
1.515815504E1,4.280374944E-1,3.859624863E-1,-2.040500045E-1,6.114078359E-1
1.516065973E1,3.827999830E-1,3.944875002E-1,-2.052875012E-1,5.867701194E-1
1.516316459E1,3.400374949E-1,4.067249894E-1,-2.017125040E-1,5.672201065E-1
1.516567013E1,2.985124886E-1,4.263874888E-1,-1.918125004E-1,5.547143696E-1
1.516817383E1,2.569875121E-1,4.482499957E-1,-1.784749925E-1,5.466479333E-1
1.517067844E1,2.204124928E-1,4.702500105E-1,-1.589500010E-1,5.431223086E-1
1.517318306E1,1.836999953E-1,4.910124838E-1,-1.357125044E-1,5.415319302E-1
1.517568744E1,1.446499974E-1,5.106750131E-1,-1.099999994E-1,5.420448234E-1
1.517819206E1,1.079374999E-1,5.277249813E-1,-8.442500234E-2,5.452263207E-1
1.518069690E1,7.136250287E-2,5.411999822E-1,-5.499999970E-2,5.486483641E-1
1.518320152E1,3.836249933E-2,5.534374714E-1,-2.447500080E-2,5.553050889E-1
1.518570713E1,5.362499971E-3,5.631999969E-1,7.287499961E-3,5.632726699E-1
1.518821075E1,-2.392499894E-2,5.607249737E-1,3.781250119E-2,5.625074994E-1
1.519071544E1,4.124999978E-4,2.809124887E-1,-1.966249943E-2,2.816000894E-1
1.519322006E1,3.588749841E-2,-2.474999987E-3,-1.259499937E-1,1.309864080E-1
1.519572490E1,4.441250116E-2,-3.547500074E-2,-1.955250055E-1,2.036196791E-1
1.519822951E1,6.036249921E-2,-3.712499980E-3,-2.590500116E-1,2.660156433E-1
1.520073390E1,9.088750184E-2,6.957499683E-2,-3.275249898E-1,3.469493294E-1
1.520323874E1,1.361249983E-1,1.905750036E-1,-3.825249970E-1,4.485244926E-1
1.520574428E1,1.947000027E-1,3.176249862E-1,-4.142875075E-1,5.571605350E-1
1.520824798E1,2.644124925E-1,4.019125104E-1,-4.288625121E-1,6.444925806E-1
1.521075259E1,3.352249861E-1,4.141499996E-1,-4.288625121E-1,6.839730022E-1
1.521325720E1,4.024625123E-1,3.529624939E-1,-4.263874888E-1,6.843718920E-1
1.521576190E1,4.610374868E-1,2.443374991E-1,-4.203374982E-1,6.700298427E-1
1.521826652E1,5.075125098E-1,1.050499976E-1,-4.166249931E-1,6.649667920E-1
1.522077114E1,5.440874696E-1,-3.299999982E-2,-4.203374982E-1,6.883340664E-1
1.522327576E1,5.795624852E-1,-1.442375034E-1,-4.313375056E-1,7.367151250E-1
1.522578152E1,6.100875139E-1,-2.162874937E-1,-4.545750022E-1,7.909649090E-1
1.522828498E1,6.393749714E-1,-2.517625093E-1,-4.838624895E-1,8.404210991E-1
1.523078960E1,6.663249731E-1,-2.432374954E-1,-5.205749869E-1,8.798589466E-1
1.523329421E1,6.870874763E-1,-2.040500045E-1,-5.596249700E-1,9.093435607E-1
1.523579906E1,7.090874910E-1,-1.502874941E-1,-5.974375010E-1,9.393204822E-1
1.523830368E1,7.310875058E-1,-9.418749809E-2,-6.366249919E-1,9.739874775E-1
1.524080830E1,7.543249726E-1,-5.018749833E-2,-6.744375229E-1,1.013109531E0
1.524331291E1,7.774249911E-1,-6.187499966E-3,-7.074375153E-1,1.051140209E0
1.524581853E1,7.981874943E-1,4.757500067E-2,-7.294374704E-1,1.082333442E0
1.524832225E1,8.166124821E-1,1.220999956E-1,-7.342500091E-1,1.104937750E0
1.525082709E1,8.349000216E-1,2.015749961E-1,-7.244874835E-1,1.123642576E0
1.525333171E1,8.496124744E-1,2.773374915E-1,-7.024874687E-1,1.136770023E0
1.525583633E1,8.629499674E-1,3.334375024E-1,-6.683874726E-1,1.141317234E0
1.525834094E1,8.739500046E-1,3.651999831E-1,-6.304374933E-1,1.137809769E0
1.526084556E1,8.824750185E-1,3.811500072E-1,-5.876749754E-1,1.126676246E0
1.526335017E1,8.861874938E-1,3.896749914E-1,-5.413374901E-1,1.109153349E0
1.526585579E1,8.849499822E-1,3.994374871E-1,-4.911499918E-1,1.088078624E0
1.526835948E1,8.751875162E-1,4.092000127E-1,-4.362874925E-1,1.060068212E0
1.527086411E1,8.666625023E-1,4.129124880E-1,-3.800500035E-1,1.032491463E0
1.527336872E1,8.519499898E-1,4.251500070E-1,-3.190000057E-1,1.004157516E0
1.527587334E1,8.311874866E-1,4.519625008E-1,-2.554749846E-1,9.800052081E-1
1.527837796E1,8.079500198E-1,4.764375091E-1,-1.882375032E-1,9.566657160E-1
1.528088258E1,7.908999920E-1,4.910124838E-1,-1.209999993E-1,9.387529262E-1
1.528338743E1,7.701374888E-1,5.009124875E-1,-5.266249925E-2,9.202165021E-1
1.528589297E1,7.506124973E-1,5.179625154E-1,1.209999993E-2,9.120584951E-1
1.528839666E1,7.310875058E-1,5.314375162E-1,7.686249912E-2,9.070957053E-1
1.529090126E1,7.103250027E-1,5.277249813E-1,1.380500048E-1,8.956076536E-1
1.529340588E1,6.943749785E-1,5.130124688E-1,1.941500008E-1,8.848913079E-1
1.529591049E1,6.821374893E-1,4.959625006E-1,2.466749996E-1,8.787143516E-1
1.529841511E1,6.699000001E-1,4.800125062E-1,2.968625128E-1,8.759596839E-1
1.530091974E1,6.675624847E-1,4.592500031E-1,3.419624865E-1,8.794819944E-1
1.530342435E1,6.687999964E-1,4.397250116E-1,3.834874928E-1,8.875326350E-1
1.530592997E1,6.699000001E-1,4.409624934E-1,4.201999903E-1,9.054181148E-1
1.530843366E1,6.773250103E-1,4.422000051E-1,4.531999826E-1,9.272002148E-1
1.531093852E1,6.846125126E-1,4.446749985E-1,4.812499881E-1,9.476453439E-1
1.531344313E1,6.943749785E-1,4.482499957E-1,5.044875145E-1,9.682935101E-1
1.531594775E1,7.005624771E-1,4.544374943E-1,5.227749944E-1,9.851877564E-1
1.531845236E1,7.028999925E-1,4.629625082E-1,5.411999822E-1,1.000649841E0
1.532095698E1,7.016624808E-1,4.751999974E-1,5.545374751E-1,1.012747296E0
1.532346158E1,6.956124902E-1,4.899125099E-1,5.680124760E-1,1.023000086E0
1.532596743E1,6.870874763E-1,5.044875145E-1,5.802500248E-1,1.031158059E0
1.532847081E1,6.736124754E-1,5.117750168E-1,5.912500024E-1,1.032106584E0
1.533097542E1,6.578000188E-1,5.130124688E-1,6.010124683E-1,1.028153026E0
1.533348004E1,6.370375156E-1,5.130124688E-1,6.082999706E-1,1.019326956E0
1.533598473E1,6.162750125E-1,4.996750057E-1,6.168249846E-1,1.004959235E0
1.533848935E1,5.893250108E-1,4.947249889E-1,6.230124831E-1,9.900511790E-1
1.534099419E1,5.575624704E-1,4.874374866E-1,6.254875064E-1,9.693842543E-1
1.534349857E1,5.257999897E-1,4.800125062E-1,6.230124831E-1,9.460561238E-1
1.534600441E1,4.879874885E-1,4.714874923E-1,6.180624962E-1,9.178417584E-1
1.534850803E1,4.512749910E-1,4.604874849E-1,6.107749939E-1,8.881125686E-1
1.535101264E1,4.122250080E-1,4.494875073E-1,6.034874916E-1,8.580009493E-1
1.535351726E1,3.694624901E-1,4.384875000E-1,5.937250257E-1,8.253988280E-1
1.535602187E1,3.254624903E-1,4.263874888E-1,5.827249885E-1,7.920230650E-1
1.535852649E1,2.814624906E-1,4.104374945E-1,5.704874992E-1,7.570574993E-1
1.536103118E1,2.362249941E-1,3.933874965E-1,5.570124984E-1,7.216778322E-1
1.536353573E1,1.898874938E-1,3.737249970E-1,5.411999822E-1,6.845619435E-1
1.536604157E1,1.446499974E-1,3.542000055E-1,5.252500176E-1,6.498221654E-1
1.536854504E1,1.043625027E-1,3.321999907E-1,5.081999898E-1,6.160483710E-1
1.537104988E1,6.393750012E-2,3.091000021E-1,4.910124838E-1,5.837157480E-1
1.537355450E1,2.859999985E-2,2.870999873E-1,4.739624858E-1,5.548736799E-1
1.537605917E1,-3.162499983E-3,2.663374841E-1,4.592500031E-1,5.309013300E-1
1.537856386E1,-2.887500077E-2,2.443374991E-1,4.470124841E-1,5.102496841E-1
1.538106840E1,-4.716249928E-2,2.259124964E-1,4.409624934E-1,4.977034036E-1
1.538357302E1,-6.063750014E-2,2.028124928E-1,4.372499883E-1,4.857956010E-1
1.538607862E1,-7.163749635E-2,1.808124930E-1,4.384875000E-1,4.796836208E-1
1.538858224E1,-7.287500054E-2,1.636250019E-1,4.409624934E-1,4.759535981E-1
1.539108685E1,-7.039999962E-2,1.501500010E-1,4.446749985E-1,4.745914423E-1
1.539359155E1,-6.435000151E-2,1.380500048E-1,4.459125102E-1,4.712076965E-1
1.539609616E1,-5.692499876E-2,1.293874979E-1,4.459125102E-1,4.677815161E-1
1.539860077E1,-4.468749836E-2,1.208624989E-1,4.434374869E-1,4.617808148E-1
1.540110538E1,-3.368749842E-2,1.123374999E-1,4.409624934E-1,4.562921016E-1
1.540361023E1,-2.034999989E-2,1.062875018E-1,4.360125065E-1,4.492416514E-1
1.540611577E1,-9.349999949E-3,9.762500226E-2,4.324375093E-1,4.434188348E-1
1.540861946E1,2.887499984E-3,8.786249906E-2,4.226749837E-1,4.317201620E-1
1.541112407E1,1.512499992E-2,7.686249912E-2,4.129124880E-1,4.202776845E-1
1.541362869E1,2.736249939E-2,6.228749827E-2,4.031499922E-1,4.088500398E-1
1.541613330E1,3.959999979E-2,5.128749833E-2,3.944875002E-1,3.997736300E-1
1.541863790E1,5.183750018E-2,4.386249930E-2,3.871999979E-1,3.931092515E-1
1.542114259E1,6.517499685E-2,4.152499884E-2,3.811500072E-1,3.889054304E-1
1.542364721E1,7.617499679E-2,3.533750027E-2,3.774375021E-1,3.866657951E-1
1.542615298E1,8.470000327E-2,3.409999982E-2,3.774375021E-1,3.883245660E-1
1.542865644E1,9.336250275E-2,3.657500073E-2,3.799124956E-1,3.929221194E-1
1.543116130E1,1.031249985E-1,4.152499884E-2,3.847250044E-1,4.004652543E-1
1.543366592E1,1.116499975E-1,4.509999976E-2,3.896749914E-1,4.078557721E-1
1.543617061E1,1.201749966E-1,4.881250113E-2,3.933874965E-1,4.142202463E-1
1.543867515E1,1.299374998E-1,5.252499878E-2,3.969624937E-1,4.209772568E-1
1.544117976E1,1.361249983E-1,5.857500061E-2,4.006749988E-1,4.272019435E-1
1.544368438E1,1.409374923E-1,6.586249918E-2,4.042499959E-1,4.331504412E-1
1.544618999E1,1.471250057E-1,7.204999775E-2,4.079625010E-1,4.396252629E-1
1.544869361E1,1.544124931E-1,7.933750004E-2,4.129124880E-1,4.479222920E-1
1.545119830E1,1.629374921E-1,8.552499861E-2,4.189625084E-1,4.575945096E-1
1.545370292E1,1.714625061E-1,9.528750181E-2,4.262500107E-1,4.692208122E-1
1.545620753E1,1.836999953E-1,1.050499976E-1,4.336749911E-1,4.825507105E-1
1.545871238E1,1.959374994E-1,1.148125008E-1,4.422000051E-1,4.971058826E-1
1.546121675E1,2.118874937E-1,1.245749965E-1,4.482499957E-1,5.112174668E-1
1.546372160E1,2.264624983E-1,1.403875053E-1,4.531999826E-1,5.257224924E-1
1.546622714E1,2.424124926E-1,1.551000029E-1,4.569124877E-1,5.399896748E-1
1.546873083E1,2.569875121E-1,1.698125005E-1,4.604874849E-1,5.540104606E-1
1.547123545E1,2.729375064E-1,1.831499934E-1,4.604874849E-1,5.657627827E-1
1.547374006E1,2.864125073E-1,1.978625059E-1,4.629625082E-1,5.792374121E-1
1.547624468E1,2.997500002E-1,2.100999951E-1,4.654375017E-1,5.921352367E-1
1.547874960E1,3.132250011E-1,2.235749960E-1,4.677749872E-1,6.057302360E-1
1.548125422E1,3.242250085E-1,2.333374918E-1,4.690124989E-1,6.160689615E-1
1.548375883E1,3.339875042E-1,2.418625057E-1,4.727250040E-1,6.273069855E-1
1.548626445E1,3.449875116E-1,2.491499931E-1,4.764375091E-1,6.388151550E-1
1.548876806E1,3.547500074E-1,2.576749921E-1,4.837250113E-1,6.528658789E-1
1.549127275E1,3.657499850E-1,2.651000023E-1,4.934875071E-1,6.690149344E-1
1.549377738E1,3.804624975E-1,2.663374841E-1,5.057250261E-1,6.866186492E-1
1.549628192E1,3.962749839E-1,2.651000023E-1,5.191999674E-1,7.048974962E-1
1.549878653E1,4.145624936E-1,2.613874972E-1,5.314375162E-1,7.229186112E-1
1.550129115E1,4.390375018E-1,2.553375065E-1,5.422999859E-1,7.429942429E-1
1.550379578E1,4.622749984E-1,2.491499931E-1,5.522000194E-1,7.620359274E-1
1.550630139E1,4.855124950E-1,2.466749996E-1,5.582500100E-1,7.798807678E-1
1.550880501E1,5.099874735E-1,2.503874898E-1,5.655375123E-1,8.016319579E-1
1.551130970E1,5.368000269E-1,2.479124963E-1,5.667750239E-1,8.190536017E-1
1.551381433E1,5.612750053E-1,2.406249940E-1,5.680124760E-1,8.340073095E-1
1.551631894E1,5.880874991E-1,2.345750034E-1,5.655375123E-1,8.489434708E-1
1.551882379E1,6.113250256E-1,2.223374993E-1,5.607249737E-1,8.588158979E-1
1.552132841E1,6.345624924E-1,2.063875049E-1,5.557749867E-1,8.684187900E-1
1.552383302E1,6.553249955E-1,1.953874975E-1,5.460125208E-1,8.750753092E-1
1.552633863E1,6.736124754E-1,1.941500008E-1,5.277249813E-1,8.774631877E-1
1.552884225E1,6.908000112E-1,2.015749961E-1,4.922499955E-1,8.718642053E-1
1.553134686E1,7.090874910E-1,2.125750035E-1,4.384875000E-1,8.603862445E-1
1.553385147E1,7.273749709E-1,2.503874898E-1,3.859624863E-1,8.606597958E-1
1.553635617E1,7.396125197E-1,3.224374950E-1,3.456749916E-1,8.777720760E-1
1.553886077E1,7.653250098E-1,3.726249933E-1,3.102000058E-1,9.059778142E-1
1.554136562E1,8.043749928E-1,3.554374874E-1,2.626250088E-1,9.177836520E-1
1.554387024E1,8.458999991E-1,2.601499856E-1,1.843875051E-1,9.040041900E-1
1.554637585E1,8.716124892E-1,2.136749923E-1,1.171500012E-1,9.050356106E-1
1.554887942E1,8.849499822E-1,2.246749997E-1,7.204999775E-2,9.158638155E-1
1.555138403E1,8.934749961E-1,2.686749995E-1,4.633750021E-2,9.341471982E-1
1.555388865E1,9.009000063E-1,3.188624978E-1,3.052499890E-2,9.561516038E-1
1.555639334E1,9.057124853E-1,3.627249897E-1,2.557500079E-2,9.759808425E-1
