"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.043511520E1,-1.924999990E-3,1.209999993E-2,-0.000000000E0,1.225216811E-2
4.043761982E1,-1.924999990E-3,1.099999994E-2,-0.000000000E0,1.116716722E-2
4.044012558E1,-3.162499983E-3,9.762499481E-3,-1.237499993E-3,1.033630536E-2
4.044262928E1,-5.637499969E-3,8.524999954E-3,-1.237499993E-3,1.029506855E-2
4.044513388E1,-4.399999976E-3,7.287499961E-3,-2.474999987E-3,8.865285128E-3
4.044763849E1,-1.924999990E-3,6.049999967E-3,-1.237499993E-3,6.468348382E-3
4.045014311E1,-4.399999976E-3,6.049999967E-3,-1.237499993E-3,7.582473582E-3
4.045264772E1,-5.637499969E-3,4.812499974E-3,-1.237499993E-3,7.514849841E-3
4.045515233E1,-1.924999990E-3,6.049999967E-3,-2.474999987E-3,6.814231394E-3
4.045765695E1,-3.162499983E-3,3.574999981E-3,-1.237499993E-3,4.930865769E-3
4.046016256E1,-4.399999976E-3,3.574999981E-3,-1.237499993E-3,5.802760626E-3
4.046266626E1,-1.924999990E-3,4.812499974E-3,-2.474999987E-3,5.743814577E-3
4.046517078E1,-3.162499983E-3,4.812499974E-3,-3.712499980E-3,6.851585090E-3
4.046767547E1,-5.637499969E-3,2.337499987E-3,-2.474999987E-3,6.585661472E-3
4.047018008E1,-5.637499969E-3,4.812499974E-3,-2.474999987E-3,7.814549689E-3
4.047268470E1,-8.112499490E-3,3.574999981E-3,-2.474999987E-3,9.204286924E-3
4.047518954E1,-8.112499490E-3,2.337499987E-3,-3.712499980E-3,9.222755026E-3
4.047769414E1,-5.637499969E-3,1.099999994E-3,-2.474999987E-3,6.254360945E-3
4.048019976E1,-6.874999963E-3,3.574999981E-3,-3.712499980E-3,8.592374843E-3
4.048270337E1,-5.637499969E-3,2.337499987E-3,-3.712499980E-3,7.143386326E-3
4.048520799E1,-5.637499969E-3,2.337499987E-3,-3.712499980E-3,7.143386326E-3
4.048771268E1,-5.637499969E-3,3.574999981E-3,-3.712499980E-3,7.638369385E-3
4.049021723E1,-5.637499969E-3,4.812499974E-3,-3.712499980E-3,8.290007117E-3
4.049272185E1,-4.399999976E-3,2.337499987E-3,-2.474999987E-3,5.563230259E-3
4.049522654E1,-6.874999963E-3,4.812499974E-3,-3.712499980E-3,9.176515493E-3
4.049773116E1,-6.874999963E-3,2.337499987E-3,-3.712499980E-3,8.155500400E-3
4.050023692E1,-6.874999963E-3,4.812499974E-3,-2.474999987E-3,8.749366001E-3
4.050274060E1,-5.637499969E-3,4.812499974E-3,-2.474999987E-3,7.814549689E-3
4.050524529E1,-6.874999963E-3,4.812499974E-3,-3.712499980E-3,9.176515493E-3
4.050774983E1,-9.349999949E-3,4.812499974E-3,-2.474999987E-3,1.080316065E-2
4.051025452E1,-8.112499490E-3,7.287499961E-3,-2.474999987E-3,1.118239369E-2
4.051275906E1,-9.349999949E-3,9.762499481E-3,-3.712499980E-3,1.401825778E-2
4.051526375E1,-9.349999949E-3,8.524999954E-3,-4.949999973E-3,1.358678119E-2
4.051776837E1,-1.058750041E-2,8.524999954E-3,-3.712499980E-3,1.409089938E-2
4.052027414E1,-1.058750041E-2,7.287499961E-3,-3.712499980E-3,1.337854539E-2
4.052277759E1,-1.058750041E-2,7.287499961E-3,-3.712499980E-3,1.337854539E-2
4.052528220E1,-1.058750041E-2,8.524999954E-3,-4.949999973E-3,1.446628110E-2
4.052778682E1,-1.058750041E-2,8.524999954E-3,-3.712499980E-3,1.409089938E-2
4.053029166E1,-1.058750041E-2,8.524999954E-3,-4.949999973E-3,1.446628110E-2
4.053279627E1,-1.168750040E-2,7.287499961E-3,-4.949999973E-3,1.463584029E-2
4.053530088E1,-1.168750040E-2,7.287499961E-3,-3.712499980E-3,1.426492122E-2
4.053780550E1,-1.168750040E-2,8.524999954E-3,-3.712499980E-3,1.493505762E-2
4.054031134E1,-1.168750040E-2,8.524999954E-3,-4.949999973E-3,1.528972824E-2
4.054281481E1,-1.292499993E-2,7.287499961E-3,-4.949999973E-3,1.564179589E-2
4.054531965E1,-9.349999949E-3,8.524999954E-3,-3.712499980E-3,1.318638614E-2
4.054782403E1,-1.058750041E-2,9.762499481E-3,-3.712499980E-3,1.487226335E-2
4.055032888E1,-9.349999949E-3,9.762499481E-3,-4.949999973E-3,1.439553385E-2
4.055283349E1,-9.349999949E-3,9.762499481E-3,-3.712499980E-3,1.401825778E-2
4.055533817E1,-8.112499490E-3,8.524999954E-3,-2.474999987E-3,1.202555184E-2
4.055784271E1,-6.874999963E-3,9.762499481E-3,-2.474999987E-3,1.219416441E-2
4.056034825E1,-6.874999963E-3,8.524999954E-3,-3.712499980E-3,1.156390526E-2
4.056285202E1,-4.399999976E-3,8.524999954E-3,-3.712499980E-3,1.028680126E-2
4.056535662E1,-3.162499983E-3,9.762499481E-3,-2.474999987E-3,1.055620326E-2
4.056786123E1,-4.399999976E-3,8.524999954E-3,-2.474999987E-3,9.907635890E-3
4.057036585E1,-3.162499983E-3,7.287499961E-3,-1.237499993E-3,8.039929605E-3
4.057287069E1,-1.924999990E-3,8.524999954E-3,-2.474999987E-3,9.083329461E-3
4.057537508E1,-3.162499983E-3,8.524999954E-3,-1.237499993E-3,9.176515493E-3
4.057787970E1,-4.399999976E-3,9.762499481E-3,-1.237499993E-3,1.077950844E-2
4.058038547E1,-3.162499983E-3,1.099999994E-2,-1.237499993E-3,1.151228957E-2
4.058288917E1,-3.162499983E-3,9.762499481E-3,-1.237499993E-3,1.033630536E-2
4.058539378E1,-3.162499983E-3,9.762499481E-3,-1.237499993E-3,1.033630536E-2
4.058789839E1,-4.399999976E-3,9.762499481E-3,-0.000000000E0,1.070823963E-2
4.059040308E1,-3.162499983E-3,8.524999954E-3,-0.000000000E0,9.092691040E-3
4.059290770E1,-3.162499983E-3,9.762499481E-3,-1.237499993E-3,1.033630536E-2
4.059541232E1,-4.399999976E-3,6.049999967E-3,-2.474999987E-3,7.879601787E-3
4.059791696E1,-4.399999976E-3,6.049999967E-3,-1.237499993E-3,7.582473582E-3
4.060042272E1,-4.399999976E-3,4.812499974E-3,-2.474999987E-3,6.974652731E-3
4.060292642E1,-4.399999976E-3,4.812499974E-3,-2.474999987E-3,6.974652731E-3
4.060543080E1,-4.399999976E-3,3.574999981E-3,-1.237499993E-3,5.802760626E-3
4.060793565E1,-4.399999976E-3,2.337499987E-3,-1.237499993E-3,5.133742515E-3
4.061044024E1,-4.399999976E-3,2.337499987E-3,-2.474999987E-3,5.563230259E-3
4.061294486E1,-3.162499983E-3,2.337499987E-3,-2.474999987E-3,4.646604918E-3
4.061544947E1,-3.162499983E-3,3.574999981E-3,-1.237499993E-3,4.930865769E-3
4.061795416E1,-3.162499983E-3,2.337499987E-3,-2.474999987E-3,4.646604918E-3
4.062045970E1,-6.874999963E-4,3.574999981E-3,-2.474999987E-3,4.402147889E-3
4.062296339E1,-6.874999963E-4,3.574999981E-3,-2.474999987E-3,4.402147889E-3
4.062546824E1,-6.874999963E-4,3.574999981E-3,-1.237499993E-3,3.845086129E-3
4.062797286E1,-1.924999990E-3,3.574999981E-3,-0.000000000E0,4.060326320E-3
4.063047747E1,-3.162499983E-3,4.812499974E-3,-1.237499993E-3,5.890073716E-3
4.063298185E1,-6.874999963E-4,4.812499974E-3,-1.237499993E-3,5.016394968E-3
4.063548669E1,-1.924999990E-3,4.812499974E-3,-0.000000000E0,5.183221099E-3
4.063799131E1,-6.874999963E-4,6.049999967E-3,-0.000000000E0,6.088937169E-3
4.064049692E1,-6.874999963E-4,7.287499961E-3,-1.237499993E-3,7.423726702E-3
4.064300055E1,-1.924999990E-3,4.812499974E-3,-0.000000000E0,5.183221099E-3
4.064550524E1,-1.924999990E-3,6.049999967E-3,-0.000000000E0,6.348867975E-3
4.064800985E1,-3.162499983E-3,8.524999954E-3,-0.000000000E0,9.092691040E-3
4.065051470E1,-1.924999990E-3,6.049999967E-3,-1.237499993E-3,6.468348382E-3
4.065301909E1,-1.924999990E-3,7.287499961E-3,-1.237499993E-3,7.638369385E-3
4.065552394E1,-1.924999990E-3,7.287499961E-3,-0.000000000E0,7.537458500E-3
4.065802856E1,-3.162499983E-3,4.812499974E-3,-0.000000000E0,5.758607656E-3
4.066053409E1,-3.162499983E-3,4.812499974E-3,-0.000000000E0,5.758607656E-3
4.066303779E1,-1.924999990E-3,4.812499974E-3,-1.237499993E-3,5.328901124E-3
4.066554239E1,-1.924999990E-3,4.812499974E-3,-1.237499993E-3,5.328901124E-3
4.066804701E1,-1.924999990E-3,4.812499974E-3,-0.000000000E0,5.183221099E-3
4.067055170E1,-3.162499983E-3,6.049999967E-3,-1.237499993E-3,6.937961659E-3
4.067305624E1,-3.162499983E-3,6.049999967E-3,-2.474999987E-3,7.261510220E-3
4.067556093E1,-3.162499983E-3,7.287499961E-3,-0.000000000E0,7.944121211E-3
4.067806555E1,-1.924999990E-3,6.049999967E-3,-0.000000000E0,6.348867975E-3
4.068057139E1,-6.874999963E-4,6.049999967E-3,-1.237499993E-3,6.213417907E-3
4.068307501E1,-1.924999990E-3,7.287499961E-3,-0.000000000E0,7.537458500E-3
4.068557962E1,-6.874999963E-4,6.049999967E-3,-0.000000000E0,6.088937169E-3
4.068808425E1,-6.874999963E-4,4.812499974E-3,-1.237499993E-3,5.016394968E-3
4.069058894E1,4.124999978E-4,6.049999967E-3,-0.000000000E0,6.064046162E-3
4.069309348E1,4.124999978E-4,3.574999981E-3,-0.000000000E0,3.598719371E-3
4.069559809E1,4.124999978E-4,3.574999981E-3,-0.000000000E0,3.598719371E-3
4.069810278E1,-1.924999990E-3,4.812499974E-3,-0.000000000E0,5.183221099E-3
4.070060832E1,4.124999978E-4,4.812499974E-3,-0.000000000E0,4.830146193E-3
4.070311202E1,4.124999978E-4,6.049999967E-3,-0.000000000E0,6.064046162E-3
4.070561663E1,4.124999978E-4,7.287499961E-3,-0.000000000E0,7.299165152E-3
4.070812148E1,1.649999991E-3,8.524999954E-3,-0.000000000E0,8.683209325E-3
4.071062610E1,-6.874999963E-4,8.524999954E-3,-0.000000000E0,8.552676801E-3
4.071313071E1,1.649999991E-3,8.524999954E-3,-0.000000000E0,8.683209325E-3
4.071563533E1,4.124999978E-4,8.524999954E-3,-0.000000000E0,8.534973958E-3
4.071813994E1,4.124999978E-4,1.099999994E-2,-0.000000000E0,1.100773160E-2
4.072064556E1,-6.874999963E-4,7.287499961E-3,-0.000000000E0,7.319857370E-3
4.072314918E1,-6.874999963E-4,8.524999954E-3,-0.000000000E0,8.552676801E-3
4.072565379E1,4.124999978E-4,8.524999954E-3,-0.000000000E0,8.534973958E-3
4.072815840E1,-1.924999990E-3,8.524999954E-3,-1.237499993E-3,8.826814567E-3
4.073066310E1,-3.162499983E-3,8.524999954E-3,-1.237499993E-3,9.176515493E-3
4.073316794E1,4.124999978E-4,7.287499961E-3,-0.000000000E0,7.299165152E-3
4.073567256E1,-1.924999990E-3,7.287499961E-3,-1.237499993E-3,7.638369385E-3
4.073817718E1,-1.924999990E-3,7.287499961E-3,-0.000000000E0,7.537458500E-3
4.074068279E1,-3.162499983E-3,6.049999967E-3,-1.237499993E-3,6.937961659E-3
4.074318648E1,-3.162499983E-3,6.049999967E-3,-0.000000000E0,6.826705336E-3
4.074569110E1,-1.924999990E-3,6.049999967E-3,-0.000000000E0,6.348867975E-3
4.074819571E1,-3.162499983E-3,2.337499987E-3,-1.237499993E-3,4.122707674E-3
4.075070033E1,-3.162499983E-3,1.099999994E-3,-2.474999987E-3,4.163776058E-3
4.075320517E1,-3.162499983E-3,1.099999994E-3,-2.474999987E-3,4.163776058E-3
4.075570979E1,-3.162499983E-3,2.337499987E-3,-1.237499993E-3,4.122707674E-3
4.075821440E1,-3.162499983E-3,1.099999994E-3,-2.474999987E-3,4.163776058E-3
4.076072001E1,-3.162499983E-3,-1.237499993E-3,-2.474999987E-3,4.202194344E-3
4.076322363E1,-5.637499969E-3,-0.000000000E0,-2.474999987E-3,6.156868590E-3
4.076572832E1,-3.162499983E-3,-4.949999973E-3,-3.712499980E-3,6.948853285E-3
4.076823286E1,-3.162499983E-3,-1.099999994E-2,-4.949999973E-3,1.247012047E-2
4.077073755E1,-6.874999963E-3,-1.347499993E-2,-3.712499980E-3,1.557638930E-2
4.077324217E1,-5.637499969E-3,-1.842499897E-2,-3.712499980E-3,1.962255460E-2
4.077574670E1,-6.874999963E-3,-1.842499897E-2,-3.712499980E-3,2.001321732E-2
4.077825140E1,-8.112499490E-3,-1.966249943E-2,-3.712499980E-3,2.159187782E-2
4.078075714E1,-8.112499490E-3,-2.199999988E-2,-3.712499980E-3,2.374016215E-2
4.078326060E1,-6.874999963E-3,-2.694999985E-2,-4.949999973E-3,2.825014365E-2
4.078576522E1,-5.637499969E-3,-2.818750031E-2,-4.949999973E-3,2.916880319E-2
4.078826983E1,-5.637499969E-3,-3.176249936E-2,-3.712499980E-3,3.247184054E-2
4.079077468E1,-3.162499983E-3,-3.066249937E-2,-4.949999973E-3,3.122007004E-2
4.079327930E1,-3.162499983E-3,-3.299999982E-2,-4.949999973E-3,3.351870961E-2
4.079578392E1,-3.162499983E-3,-3.176249936E-2,-4.949999973E-3,3.230108778E-2
4.079828853E1,-3.162499983E-3,-2.942499891E-2,-3.712499980E-3,2.982640815E-2
4.080079415E1,-1.924999990E-3,-2.571249940E-2,-3.712499980E-3,2.605035328E-2
4.080329784E1,-3.162499983E-3,-2.447500080E-2,-3.712499980E-3,2.495615608E-2
4.080580269E1,-5.637499969E-3,-2.571249940E-2,-3.712499980E-3,2.658376736E-2
4.080830731E1,-1.168750040E-2,-4.647500068E-2,-2.474999987E-3,4.798592480E-2
4.081081192E1,-7.644999772E-2,-2.443374991E-1,-1.471249945E-2,2.564407793E-1
4.081331655E1,-1.619749963E-1,-4.985750020E-1,-2.818750031E-2,5.249833018E-1
4.081582116E1,-2.206874937E-1,-6.536750197E-1,-3.671250120E-2,6.908992756E-1
4.081832578E1,-2.439250052E-1,-7.001500130E-1,-3.547500074E-2,7.422721364E-1
4.082083139E1,-2.364999950E-1,-6.586250067E-1,-2.694999985E-2,7.003181060E-1
4.082333500E1,-2.109249979E-1,-5.656750202E-1,-1.594999991E-2,6.039304478E-1
4.082583961E1,-1.754499972E-1,-4.618625045E-1,-3.712499980E-3,4.940783918E-1
4.082834430E1,-1.449249983E-1,-3.738625050E-1,2.337499987E-3,4.009761734E-1
4.083084892E1,-1.241625026E-1,-3.433375061E-1,1.099999994E-3,3.651002330E-1
4.083335352E1,-1.143999994E-1,-3.616249859E-1,-8.662499487E-3,3.793877030E-1
4.083585814E1,-1.082125008E-1,-3.971000016E-1,-2.089999989E-2,4.121106242E-1
4.083836275E1,-1.069749966E-1,-4.215750098E-1,-3.423750028E-2,4.362812685E-1
4.084086852E1,-1.082125008E-1,-4.338124990E-1,-4.771250114E-2,4.496439841E-1
4.084337222E1,-1.143999994E-1,-4.423374832E-1,-5.747500062E-2,4.604923285E-1
4.084587689E1,-1.143999994E-1,-4.203374982E-1,-6.366249919E-2,4.402543424E-1
4.084838151E1,-1.094499975E-1,-3.800500035E-1,-6.599999964E-2,4.009654687E-1
4.085088612E1,-1.046374962E-1,-3.372874856E-1,-6.366249919E-2,3.588380796E-1
4.085339066E1,-1.033999994E-1,-3.103374839E-1,-5.995000154E-2,3.325581400E-1
4.085589535E1,-1.021625027E-1,-2.847625017E-1,-5.623750016E-2,3.077166160E-1
4.085840020E1,-1.033999994E-1,-2.590500116E-1,-5.142499879E-2,2.836247502E-1
4.086090581E1,-1.058750004E-1,-2.358125001E-1,-4.647500068E-2,2.626346828E-1
4.086340943E1,-1.058750004E-1,-1.979999989E-1,-4.166249931E-2,2.283621666E-1
4.086591405E1,-1.046374962E-1,-1.564749926E-1,-3.547500074E-2,1.915513106E-1
4.086841866E1,-1.058750004E-1,-1.259499937E-1,-2.942499891E-2,1.671488773E-1
4.087092335E1,-1.009249985E-1,-9.171249717E-2,-2.089999989E-2,1.379632105E-1
4.087342789E1,-9.363749623E-2,-5.995000154E-2,-1.347499993E-2,1.119980313E-1
4.087593251E1,-8.387500048E-2,-2.694999985E-2,-4.949999973E-3,8.823729765E-2
4.087843719E1,-9.721250087E-2,-2.694999985E-2,4.812499974E-3,1.009937274E-1
4.088094273E1,-5.455999970E-1,-6.951999664E-1,8.057499677E-2,8.873977013E-1
4.088344643E1,-7.166500092E-1,-8.174374700E-1,1.416250020E-1,1.096288691E0
4.088595104E1,-4.918375015E-1,-3.543374836E-1,1.318625063E-1,6.203602992E-1
4.088845567E1,-3.232625127E-1,-1.430000067E-1,9.157499671E-2,3.651487834E-1
4.089096028E1,-1.901624948E-1,-4.166249931E-2,4.757500067E-2,2.004018936E-1
4.089346513E1,-7.039999962E-2,5.128749833E-2,1.209999993E-2,8.793734945E-2
4.089596974E1,3.217500076E-2,1.391499937E-1,-8.662499487E-3,1.430838576E-1
4.089847436E1,1.091749966E-1,2.088624984E-1,-1.842499897E-2,2.363941702E-1
4.090098020E1,1.544124931E-1,2.491499931E-1,-1.594999991E-2,2.935529587E-1
4.090348367E1,1.714625061E-1,2.479124963E-1,-7.424999960E-3,3.015213549E-1
4.090598820E1,1.421750039E-1,1.721500009E-1,3.574999981E-3,2.232983098E-1
4.090849290E1,7.493750006E-2,5.486249924E-2,2.076249942E-2,9.516619211E-2
4.091099751E1,2.241249941E-2,-3.299999982E-2,3.176249936E-2,5.099192567E-2
4.091350213E1,-5.637499969E-3,-7.218749821E-2,3.781250119E-2,8.168599360E-2
4.091600674E1,-1.663750038E-2,-8.923749626E-2,4.028749838E-2,9.931374368E-2
4.091851159E1,-2.887500077E-2,-1.027124971E-1,4.152499884E-2,1.144899483E-1
4.092101720E1,-3.863750026E-2,-1.087625027E-1,4.509999976E-2,1.239199273E-1
4.092352090E1,-4.716249928E-2,-1.112374961E-1,4.881250113E-2,1.303101767E-1
4.092602544E1,-5.939999968E-2,-1.075249985E-1,5.609999970E-2,1.350451600E-1
4.092853013E1,-6.916250288E-2,-1.014750004E-1,6.352499872E-2,1.382608150E-1
4.093103466E1,-9.487500042E-2,-4.166249931E-2,7.562500238E-2,1.282816064E-1
4.093353935E1,-2.084500045E-1,3.126749992E-1,1.098624989E-1,3.915186179E-1
4.093604396E1,-3.184500039E-1,5.912500024E-1,1.501500010E-1,6.881366093E-1
4.093854858E1,-3.623124957E-1,6.352499723E-1,1.783374995E-1,7.527397529E-1
4.094105435E1,-3.562625051E-1,5.130124688E-1,1.831499934E-1,6.508830047E-1
4.094355781E1,-3.184500039E-1,3.114374876E-1,1.698125005E-1,4.766969676E-1
4.094606242E1,-2.682625055E-1,1.098624989E-1,1.440999955E-1,3.237272760E-1
4.094856727E1,-2.169750035E-1,-5.376249924E-2,1.160499975E-1,2.518653616E-1
4.095107189E1,-1.681624949E-1,-1.772374958E-1,8.786249906E-2,2.596373882E-1
4.095357650E1,-1.241625026E-1,-2.590500116E-1,6.710000336E-2,2.950010950E-1
4.095608113E1,-8.744999766E-2,-3.042874932E-1,5.733750015E-2,3.217545175E-1
4.095858575E1,-5.939999968E-2,-3.115749955E-1,5.362499878E-2,3.216877030E-1
4.096109159E1,-3.492499888E-2,-2.895750105E-1,5.857500061E-2,2.974970134E-1
4.096359529E1,-1.787500083E-2,-2.578125000E-1,6.586249918E-2,2.666920876E-1
4.096609989E1,-5.637499969E-3,-2.187625021E-1,7.438749820E-2,2.311326753E-1
4.096860451E1,4.124999978E-4,-1.832875013E-1,7.933750004E-2,1.997221000E-1
4.097110912E1,4.124999978E-4,-1.539999992E-1,8.057499677E-2,1.738059263E-1
4.097361374E1,-4.399999976E-3,-1.259499937E-1,7.562500238E-2,1.469758548E-1
4.097611835E1,-1.416249946E-2,-8.676250279E-2,6.833750010E-2,1.113477535E-1
4.097862296E1,-3.135000169E-2,-4.647500068E-2,6.228749827E-2,8.380024305E-2
4.098112858E1,-4.963750020E-2,-1.237499993E-3,5.733750015E-2,7.584854485E-2
4.098363227E1,-7.287500054E-2,4.757500067E-2,5.128749833E-2,1.010175919E-1
4.098613689E1,-9.611249715E-2,9.638749808E-2,4.757500067E-2,1.441927272E-1
4.098864149E1,-1.192125008E-1,1.490499973E-1,4.386249930E-2,1.958352391E-1
4.099114603E1,-1.461624950E-1,1.966249943E-1,4.152499884E-2,2.484938407E-1
4.099365072E1,-1.742125005E-1,2.406249940E-1,3.657500073E-2,2.993127357E-1
4.099615534E1,-1.962125003E-1,2.748624980E-1,3.052499890E-2,3.390877669E-1
4.099865996E1,-2.219250053E-1,3.029125035E-1,2.681249939E-2,3.764646104E-1
4.100116572E1,-2.462625057E-1,3.321999907E-1,2.186249942E-2,4.141014663E-1
4.100366942E1,-2.682625055E-1,3.676750064E-1,2.186249942E-2,4.556617727E-1
4.100617403E1,-2.915000021E-1,4.031499922E-1,2.433750033E-2,4.980908365E-1
4.100867865E1,-3.147374988E-1,4.434374869E-1,2.928750031E-2,5.445679531E-1
4.101118327E1,-3.355000019E-1,4.874374866E-1,3.904999793E-2,5.930265230E-1
4.101368796E1,-3.562625051E-1,5.289624929E-1,5.128749833E-2,6.398083298E-1
4.101619258E1,-3.757874966E-1,5.741999745E-1,6.586249918E-2,6.893908341E-1
4.101869720E1,-3.929750025E-1,6.180624962E-1,8.428750187E-2,7.372482518E-1
4.102120297E1,-4.050749838E-1,6.572499871E-1,1.062875018E-1,7.793332542E-1
4.102370643E1,-4.210250080E-1,6.914874911E-1,1.281500012E-1,8.196581181E-1
4.102621128E1,-4.345000088E-1,7.195374966E-1,1.501500010E-1,8.538556608E-1
4.102871589E1,-4.467374980E-1,7.427750230E-1,1.733874977E-1,8.839413732E-1
4.103122051E1,-4.613125026E-1,7.598249912E-1,1.941500008E-1,9.098557387E-1
4.103372513E1,-4.710749984E-1,7.660124898E-1,2.125750035E-1,9.240535270E-1
4.103622974E1,-4.833124876E-1,7.647749782E-1,2.259124964E-1,9.324742270E-1
4.103873436E1,-4.930749834E-1,7.561125159E-1,2.344374955E-1,9.326253349E-1
4.104124020E1,-4.992625117E-1,7.440124750E-1,2.406249940E-1,9.277488919E-1
4.104374366E1,-5.040749907E-1,7.280625105E-1,2.443374991E-1,9.186225716E-1
4.104624851E1,-5.065500140E-1,7.048249841E-1,2.418625057E-1,9.010375389E-1
4.104875312E1,-5.065500140E-1,6.755374670E-1,2.356749922E-1,8.766336110E-1
4.105125774E1,-5.040749907E-1,6.364874840E-1,2.259124964E-1,8.427599715E-1
4.105376214E1,-4.980250001E-1,5.875374675E-1,2.125750035E-1,7.990102055E-1
4.105626699E1,-4.882625043E-1,5.337749720E-1,1.978625059E-1,7.499770430E-1
4.105877160E1,-4.785000086E-1,4.776749909E-1,1.795749962E-1,6.995590285E-1
4.106127722E1,-4.650250077E-1,4.226749837E-1,1.611499935E-1,6.487462679E-1
4.106378091E1,-4.515500069E-1,3.676750064E-1,1.416250020E-1,5.992828716E-1
4.106628553E1,-4.368374944E-1,3.176249862E-1,1.258125007E-1,5.545641655E-1
4.106879014E1,-4.222624898E-1,2.723875046E-1,1.098624989E-1,5.143640069E-1
4.107129499E1,-4.075500071E-1,2.320999950E-1,9.404999763E-2,4.783438283E-1
4.107379960E1,-3.929750025E-1,1.978625059E-1,8.181250095E-2,4.475178311E-1
4.107630422E1,-3.770250082E-1,1.623875052E-1,6.833750010E-2,4.161581101E-1
4.107880883E1,-3.587374985E-1,1.355749965E-1,5.733750015E-2,3.877637959E-1
4.108131444E1,-3.379749954E-1,1.111000031E-1,4.633750021E-2,3.587721730E-1
4.108381806E1,-3.122625053E-1,8.552499861E-2,3.657500073E-2,3.258222342E-1
4.108632268E1,-2.817375064E-1,5.252499878E-2,2.186249942E-2,2.874245412E-1
4.108882738E1,-2.462625057E-1,6.049999967E-3,4.812499974E-3,2.463838151E-1
4.109133192E1,-2.121624947E-1,-4.771250114E-2,-1.966249943E-2,2.183483931E-1
4.109383661E1,-1.729750037E-1,-1.014750004E-1,-4.523750022E-2,2.055820008E-1
4.109634123E1,-1.376374960E-1,-1.539999992E-1,-7.218749821E-2,2.187946867E-1
4.109884583E1,-9.968750179E-2,-2.077624947E-1,-9.899999946E-2,2.508064036E-1
4.110135160E1,-6.063750014E-2,-2.565749884E-1,-1.271875054E-1,2.927187944E-1
4.110385529E1,-2.392499894E-2,-3.091000021E-1,-1.552374959E-1,3.467187577E-1
4.110635991E1,1.512499992E-2,-3.628624976E-1,-1.820500046E-1,4.062513532E-1
4.110886460E1,5.417500064E-2,-4.203374982E-1,-2.102375031E-1,4.730944417E-1
4.111136915E1,9.212499857E-2,-4.813874960E-1,-2.419999987E-1,5.466122355E-1
4.111387376E1,1.361249983E-1,-5.449125171E-1,-2.785750031E-1,6.269479235E-1
4.111637838E1,1.776500046E-1,-6.084374785E-1,-3.190000057E-1,7.095891016E-1
4.111888299E1,2.227499932E-1,-6.719624996E-1,-3.568125069E-1,7.927586805E-1
4.112138883E1,2.679874897E-1,-7.331500053E-1,-3.971000016E-1,8.757937178E-1
4.112389229E1,3.144625127E-1,-7.929624915E-1,-4.350500107E-1,9.575722932E-1
4.112639690E1,3.620375097E-1,-8.515374660E-1,-4.703874886E-1,1.038003663E0
4.112890152E1,4.109874964E-1,-9.114875197E-1,-5.009124875E-1,1.118317281E0
4.113140638E1,4.585624933E-1,-9.750124812E-1,-5.291000009E-1,1.200364824E0
4.113391076E1,5.062749982E-1,-1.045825005E0,-5.498625040E-1,1.285462208E0
4.113641561E1,5.515124798E-1,-1.119112492E0,-5.644375086E-1,1.369367915E0
4.113892022E1,5.978500247E-1,-1.193637490E0,-5.706250072E-1,1.451829194E0
4.114142584E1,6.455624700E-1,-1.269400001E0,-5.718625188E-1,1.534651102E0
4.114392953E1,6.956124902E-1,-1.346400023E0,-5.718625188E-1,1.619782855E0
4.114643414E1,7.408499718E-1,-1.426975012E0,-5.681499839E-1,1.705259737E0
4.114893876E1,7.871875167E-1,-1.506449938E0,-5.633375049E-1,1.790643668E0
4.115144338E1,8.336625099E-1,-1.588262439E0,-5.546749830E-1,1.877560942E0
4.115394800E1,8.813750148E-1,-1.664024949E0,-5.473874807E-1,1.960977818E0
4.115645284E1,9.301875234E-1,-1.741024971E0,-5.449125171E-1,2.047766205E0
4.115895723E1,9.789999723E-1,-1.816787481E0,-5.486249924E-1,2.135450088E0
4.116146307E1,1.029187441E0,-1.891312480E0,-5.559124947E-1,2.223809431E0
4.116396669E1,1.081712484E0,-1.965837479E0,-5.706250072E-1,2.315217439E0
4.116647138E1,1.137812495E0,-2.041599989E0,-5.913875103E-1,2.410909989E0
4.116897600E1,1.196524978E0,-2.116125107E0,-6.219124794E-1,2.509269340E0
4.117148061E1,1.257575035E0,-2.194225073E0,-6.561499834E-1,2.612786145E0
4.117398523E1,1.318624973E0,-2.277275085E0,-6.939625144E-1,2.721458728E0
4.117649008E1,1.381049991E0,-2.355512381E0,-7.367249727E-1,2.828162184E0
4.117899470E1,1.446912527E0,-2.430037498E0,-7.844374776E-1,2.934958307E0
4.118150031E1,1.512912512E0,-2.498512506E0,-8.332499862E-1,3.037396015E0
4.118400393E1,1.580150008E0,-2.566849947E0,-8.833000064E-1,3.140988953E0
4.118650854E1,1.643674970E0,-2.632849932E0,-9.310125113E-1,3.240424427E0
4.118901316E1,1.708437443E0,-2.700087547E0,-9.774875045E-1,3.341363955E0
4.119151778E1,1.776775002E0,-2.770900011E0,-1.019012451E0,3.445751392E0
4.119402247E1,1.847725034E0,-2.842949867E0,-1.055587530E0,3.551157105E0
4.119652701E1,1.917299986E0,-2.917474985E0,-1.085012436E0,3.655810650E0
4.119903162E1,1.990587473E0,-2.982237577E0,-1.106874943E0,3.752512704E0
